Date,Product_Category,Units_Sold,Unit_Price,Discount_Applied,Final_Price,Revenue,Marketing_Spend,Is_Weekend,Is_Holiday_Season,Macro_Economic_Index
2023-03-19,Eau de Parfum,99,120,0.3,84.0,8316.0,0.0,1,0,99.04
2023-03-19,Eau de Toilette,90,85,0.0,85.0,7650.0,0.0,1,0,99.04
2023-03-19,Home Fragrance,50,45,0.0,45.0,2250.0,500.0,1,0,99.04
2023-03-19,Skincare Bundle,112,150,0.1,135.0,15120.0,0.0,1,0,99.04
2023-03-20,Eau de Parfum,40,120,0.0,120.0,4800.0,1000.0,0,0,98.95
2023-03-20,Eau de Toilette,67,85,0.0,85.0,5695.0,1000.0,0,0,98.95
2023-03-20,Home Fragrance,35,45,0.1,40.5,1417.5,0.0,0,0,98.95
2023-03-20,Skincare Bundle,76,150,0.1,135.0,10260.0,0.0,0,0,98.95
2023-03-21,Eau de Parfum,68,120,0.0,120.0,8160.0,0.0,0,0,98.85
2023-03-21,Eau de Toilette,44,85,0.2,68.0,2992.0,0.0,0,0,98.85
2023-03-21,Home Fragrance,46,45,0.0,45.0,2070.0,0.0,0,0,98.85
2023-03-21,Skincare Bundle,40,150,0.0,150.0,6000.0,0.0,0,0,98.85
2023-03-22,Eau de Parfum,35,120,0.0,120.0,4200.0,500.0,0,0,98.75
2023-03-22,Eau de Toilette,50,85,0.0,85.0,4250.0,500.0,0,0,98.75
2023-03-22,Home Fragrance,59,45,0.0,45.0,2655.0,0.0,0,0,98.75
2023-03-22,Skincare Bundle,83,150,0.1,135.0,11205.0,500.0,0,0,98.75
2023-03-23,Eau de Parfum,75,120,0.0,120.0,9000.0,1000.0,0,0,98.65
2023-03-23,Eau de Toilette,53,85,0.0,85.0,4505.0,0.0,0,0,98.65
2023-03-23,Home Fragrance,42,45,0.1,40.5,1701.0,0.0,0,0,98.65
2023-03-23,Skincare Bundle,60,150,0.0,150.0,9000.0,0.0,0,0,98.65
2023-03-24,Eau de Parfum,38,120,0.0,120.0,4560.0,0.0,0,0,98.55
2023-03-24,Eau de Toilette,54,85,0.0,85.0,4590.0,0.0,0,0,98.55
2023-03-24,Home Fragrance,65,45,0.0,45.0,2925.0,0.0,0,0,98.55
2023-03-24,Skincare Bundle,50,150,0.0,150.0,7500.0,0.0,0,0,98.55
2023-03-25,Eau de Parfum,60,120,0.3,84.0,5040.0,0.0,1,0,98.45
2023-03-25,Eau de Toilette,78,85,0.0,85.0,6630.0,0.0,1,0,98.45
2023-03-25,Home Fragrance,60,45,0.2,36.0,2160.0,1000.0,1,0,98.45
2023-03-25,Skincare Bundle,109,150,0.0,150.0,16350.0,0.0,1,0,98.45
2023-03-26,Eau de Parfum,64,120,0.0,120.0,7680.0,1000.0,1,0,98.35
2023-03-26,Eau de Toilette,35,85,0.0,85.0,2975.0,0.0,1,0,98.35
2023-03-26,Home Fragrance,81,45,0.0,45.0,3645.0,500.0,1,0,98.35
2023-03-26,Skincare Bundle,98,150,0.1,135.0,13230.0,0.0,1,0,98.35
2023-03-27,Eau de Parfum,37,120,0.1,108.0,3996.0,500.0,0,0,98.25
2023-03-27,Eau de Toilette,64,85,0.2,68.0,4352.0,1000.0,0,0,98.25
2023-03-27,Home Fragrance,19,45,0.0,45.0,855.0,0.0,0,0,98.25
2023-03-27,Skincare Bundle,68,150,0.2,120.0,8160.0,1000.0,0,0,98.25
2023-03-28,Eau de Parfum,39,120,0.0,120.0,4680.0,1000.0,0,0,98.15
2023-03-28,Eau de Toilette,57,85,0.0,85.0,4845.0,0.0,0,0,98.15
2023-03-28,Home Fragrance,58,45,0.0,45.0,2610.0,0.0,0,0,98.15
2023-03-28,Skincare Bundle,64,150,0.0,150.0,9600.0,1000.0,0,0,98.15
2023-03-29,Eau de Parfum,80,120,0.0,120.0,9600.0,1000.0,0,0,98.06
2023-03-29,Eau de Toilette,64,85,0.2,68.0,4352.0,500.0,0,0,98.06
2023-03-29,Home Fragrance,29,45,0.0,45.0,1305.0,0.0,0,0,98.06
2023-03-29,Skincare Bundle,67,150,0.0,150.0,10050.0,0.0,0,0,98.06
2023-03-30,Eau de Parfum,90,120,0.0,120.0,10800.0,0.0,0,0,97.96
2023-03-30,Eau de Toilette,68,85,0.0,85.0,5780.0,500.0,0,0,97.96
2023-03-30,Home Fragrance,57,45,0.0,45.0,2565.0,0.0,0,0,97.96
2023-03-30,Skincare Bundle,57,150,0.1,135.0,7695.0,0.0,0,0,97.96
2023-03-31,Eau de Parfum,111,120,0.2,96.0,10656.0,2500.0,0,0,97.86
2023-03-31,Eau de Toilette,39,85,0.0,85.0,3315.0,0.0,0,0,97.86
2023-03-31,Home Fragrance,62,45,0.1,40.5,2511.0,500.0,0,0,97.86
2023-03-31,Skincare Bundle,76,150,0.0,150.0,11400.0,0.0,0,0,97.86
2023-04-01,Eau de Parfum,99,120,0.0,120.0,11880.0,1000.0,1,0,97.76
2023-04-01,Eau de Toilette,28,85,0.0,85.0,2380.0,0.0,1,0,97.76
2023-04-01,Home Fragrance,76,45,0.0,45.0,3420.0,500.0,1,0,97.76
2023-04-01,Skincare Bundle,78,150,0.1,135.0,10530.0,0.0,1,0,97.76
2023-04-02,Eau de Parfum,37,120,0.0,120.0,4440.0,0.0,1,0,97.67
2023-04-02,Eau de Toilette,83,85,0.0,85.0,7055.0,0.0,1,0,97.67
2023-04-02,Home Fragrance,79,45,0.0,45.0,3555.0,500.0,1,0,97.67
2023-04-02,Skincare Bundle,88,150,0.0,150.0,13200.0,,1,0,97.67
2023-04-03,Eau de Parfum,49,120,0.2,96.0,4704.0,500.0,0,0,97.57
2023-04-03,Eau de Toilette,43,85,0.3,59.5,2558.5,0.0,0,0,97.57
2023-04-03,Home Fragrance,51,45,0.0,45.0,2295.0,500.0,0,0,97.57
2023-04-03,Skincare Bundle,40,150,0.1,135.0,5400.0,0.0,0,0,97.57
2023-04-04,Eau de Parfum,34,120,0.1,108.0,3672.0,0.0,0,0,97.47
2023-04-04,Eau de Toilette,65,85,0.0,85.0,5525.0,0.0,0,0,97.47
2023-04-04,Home Fragrance,40,45,0.0,45.0,1800.0,0.0,0,0,97.47
2023-04-04,Skincare Bundle,22,150,0.0,150.0,3300.0,0.0,0,0,97.47
2023-04-05,Eau de Parfum,46,120,0.0,120.0,5520.0,1000.0,0,0,97.37
2023-04-05,Eau de Toilette,41,85,0.3,59.5,2439.5,,0,0,97.37
2023-04-05,Home Fragrance,40,45,0.0,45.0,1800.0,0.0,0,0,97.37
2023-04-05,Skincare Bundle,58,150,0.1,135.0,7830.0,0.0,0,0,97.37
2023-04-06,Eau de Parfum,55,120,0.1,108.0,5940.0,0.0,0,0,97.28
2023-04-06,Eau de Toilette,43,85,0.2,68.0,2924.0,500.0,0,0,97.28
2023-04-06,Home Fragrance,0,45,0.0,45.0,0.0,0.0,0,0,97.28
2023-04-06,Skincare Bundle,46,150,0.0,150.0,6900.0,0.0,0,0,97.28
2023-04-07,Eau de Parfum,42,120,0.2,96.0,4032.0,0.0,0,0,97.18
2023-04-07,Eau de Toilette,58,85,0.1,76.5,4437.0,0.0,0,0,97.18
2023-04-07,Home Fragrance,45,45,0.0,45.0,2025.0,0.0,0,0,97.18
2023-04-07,Skincare Bundle,44,150,0.0,150.0,6600.0,0.0,0,0,97.18
2023-04-08,Eau de Parfum,114,120,0.0,120.0,13680.0,1000.0,1,0,97.09
2023-04-08,Eau de Toilette,63,85,0.1,76.5,4819.5,0.0,1,0,97.09
2023-04-08,Home Fragrance,60,45,0.0,45.0,2700.0,0.0,1,0,97.09
2023-04-08,Skincare Bundle,78,150,0.3,105.0,8190.0,0.0,1,0,97.09
2023-04-09,Eau de Parfum,57,120,0.0,120.0,6840.0,0.0,1,0,96.99
2023-04-09,Eau de Toilette,86,85,0.0,85.0,7310.0,0.0,1,0,96.99
2023-04-09,Home Fragrance,68,45,0.0,45.0,3060.0,0.0,1,0,96.99
2023-04-09,Skincare Bundle,74,150,0.1,135.0,9990.0,500.0,1,0,96.99
2023-04-10,Eau de Parfum,80,120,0.0,120.0,9600.0,500.0,0,0,96.9
2023-04-10,Eau de Toilette,55,85,0.0,85.0,4675.0,0.0,0,0,96.9
2023-04-10,Home Fragrance,28,45,0.1,40.5,1134.0,0.0,0,0,96.9
2023-04-10,Skincare Bundle,65,150,0.0,150.0,9750.0,0.0,0,0,96.9
2023-04-11,Eau de Parfum,54,120,0.0,120.0,6480.0,,0,0,96.8
2023-04-11,Eau de Toilette,20,85,0.0,85.0,1700.0,0.0,0,0,96.8
2023-04-11,Home Fragrance,60,45,0.0,45.0,2700.0,0.0,0,0,96.8
2023-04-11,Skincare Bundle,101,150,0.0,150.0,15150.0,2500.0,0,0,96.8
2023-04-12,Eau de Parfum,85,120,0.0,120.0,10200.0,1000.0,0,0,96.71
2023-04-12,Eau de Toilette,41,85,0.0,85.0,3485.0,0.0,0,0,96.71
2023-04-12,Home Fragrance,44,45,0.0,45.0,1980.0,0.0,0,0,96.71
2023-04-12,Skincare Bundle,43,150,0.2,120.0,5160.0,0.0,0,0,96.71
2023-04-13,Eau de Parfum,72,120,0.1,108.0,7776.0,500.0,0,0,96.61
2023-04-13,Eau de Toilette,33,85,0.0,85.0,2805.0,500.0,0,0,96.61
2023-04-13,Home Fragrance,43,45,0.0,45.0,1935.0,0.0,0,0,96.61
2023-04-13,Skincare Bundle,39,150,0.0,150.0,5850.0,,0,0,96.61
2023-04-14,Eau de Parfum,37,120,0.2,96.0,3552.0,500.0,0,0,96.52
2023-04-14,Eau de Toilette,38,85,0.0,85.0,3230.0,0.0,0,0,96.52
2023-04-14,Home Fragrance,32,45,0.0,45.0,1440.0,0.0,0,0,96.52
2023-04-14,Skincare Bundle,65,150,0.0,150.0,9750.0,1000.0,0,0,96.52
2023-04-15,Eau de Parfum,93,120,0.0,120.0,11160.0,0.0,1,0,96.42
2023-04-15,Eau de Toilette,99,85,0.0,85.0,8415.0,0.0,1,0,96.42
2023-04-15,Home Fragrance,97,45,0.0,45.0,4365.0,0.0,1,0,96.42
2023-04-15,Skincare Bundle,75,150,0.0,150.0,11250.0,,1,0,96.42
2023-04-16,Eau de Parfum,78,120,0.2,96.0,7488.0,500.0,1,0,96.33
2023-04-16,Eau de Toilette,67,85,0.0,85.0,5695.0,0.0,1,0,96.33
2023-04-16,Home Fragrance,58,45,0.0,45.0,2610.0,0.0,1,0,96.33
2023-04-16,Skincare Bundle,66,150,0.2,120.0,7920.0,0.0,1,0,96.33
2023-04-17,Eau de Parfum,50,120,0.1,108.0,5400.0,0.0,0,0,96.24
2023-04-17,Eau de Toilette,75,85,0.0,85.0,6375.0,500.0,0,0,96.24
2023-04-17,Home Fragrance,52,45,0.1,40.5,2106.0,1000.0,0,0,96.24
2023-04-17,Skincare Bundle,47,150,0.0,150.0,7050.0,0.0,0,0,96.24
2023-04-18,Eau de Parfum,54,120,0.0,120.0,6480.0,0.0,0,0,96.15
2023-04-18,Eau de Toilette,44,85,0.2,68.0,2992.0,0.0,0,0,96.15
2023-04-18,Home Fragrance,61,45,0.0,45.0,2745.0,1000.0,0,0,96.15
2023-04-18,Skincare Bundle,35,150,0.0,150.0,5250.0,500.0,0,0,96.15
2023-04-19,Eau de Parfum,55,120,0.0,120.0,6600.0,0.0,0,0,96.05
2023-04-19,Eau de Toilette,78,85,0.0,85.0,6630.0,0.0,0,0,96.05
2023-04-19,Home Fragrance,30,45,0.0,45.0,1350.0,0.0,0,0,96.05
2023-04-19,Skincare Bundle,77,150,0.0,150.0,11550.0,1000.0,0,0,96.05
2023-04-20,Eau de Parfum,53,120,0.0,120.0,6360.0,0.0,0,0,95.96
2023-04-20,Eau de Toilette,40,85,0.0,85.0,3400.0,0.0,0,0,95.96
2023-04-20,Home Fragrance,62,45,0.0,45.0,2790.0,0.0,0,0,95.96
2023-04-20,Skincare Bundle,62,150,0.1,135.0,8370.0,500.0,0,0,95.96
2023-04-21,Eau de Parfum,43,120,0.0,120.0,5160.0,0.0,0,0,95.87
2023-04-21,Eau de Toilette,94,85,0.0,85.0,7990.0,2500.0,0,0,95.87
2023-04-21,Home Fragrance,73,45,0.0,45.0,3285.0,1000.0,0,0,95.87
2023-04-21,Skincare Bundle,44,150,0.0,150.0,6600.0,0.0,0,0,95.87
2023-04-22,Eau de Parfum,57,120,0.0,120.0,6840.0,0.0,1,0,95.78
2023-04-22,Eau de Toilette,69,85,0.1,76.5,5278.5,0.0,1,0,95.78
2023-04-22,Home Fragrance,66,45,0.0,45.0,2970.0,1000.0,1,0,95.78
2023-04-22,Skincare Bundle,58,150,0.0,150.0,8700.0,,1,0,95.78
2023-04-23,Eau de Parfum,30,120,0.1,108.0,3240.0,0.0,1,0,95.69
2023-04-23,Eau de Toilette,41,85,0.2,68.0,2788.0,0.0,1,0,95.69
2023-04-23,Home Fragrance,86,45,0.0,45.0,3870.0,0.0,1,0,95.69
2023-04-23,Skincare Bundle,61,150,0.1,135.0,8235.0,0.0,1,0,95.69
2023-04-24,Eau de Parfum,31,120,0.0,120.0,3720.0,0.0,0,0,95.6
2023-04-24,Eau de Toilette,43,85,0.0,85.0,3655.0,0.0,0,0,95.6
2023-04-24,Home Fragrance,20,45,0.0,45.0,900.0,0.0,0,0,95.6
2023-04-24,Skincare Bundle,82,150,0.0,150.0,12300.0,0.0,0,0,95.6
2023-04-25,Eau de Parfum,65,120,0.0,120.0,7800.0,1000.0,0,0,95.51
2023-04-25,Eau de Toilette,67,85,0.0,85.0,5695.0,1000.0,0,0,95.51
2023-04-25,Home Fragrance,24,45,0.0,45.0,1080.0,500.0,0,0,95.51
2023-04-25,Skincare Bundle,26,150,0.0,150.0,3900.0,0.0,0,0,95.51
2023-04-26,Eau de Parfum,65,120,0.0,120.0,7800.0,0.0,0,0,95.42
2023-04-26,Eau de Toilette,59,85,0.0,85.0,5015.0,1000.0,0,0,95.42
2023-04-26,Home Fragrance,63,45,0.0,45.0,2835.0,0.0,0,0,95.42
2023-04-26,Skincare Bundle,45,150,0.0,150.0,6750.0,500.0,0,0,95.42
2023-04-27,Eau de Parfum,21,120,0.0,120.0,2520.0,0.0,0,0,95.33
2023-04-27,Eau de Toilette,44,85,0.1,76.5,3366.0,500.0,0,0,95.33
2023-04-27,Home Fragrance,72,45,0.0,45.0,3240.0,500.0,0,0,95.33
2023-04-27,Skincare Bundle,48,150,0.2,120.0,5760.0,0.0,0,0,95.33
2023-04-28,Eau de Parfum,52,120,0.1,108.0,5616.0,0.0,0,0,95.24
2023-04-28,Eau de Toilette,53,85,0.0,85.0,4505.0,0.0,0,0,95.24
2023-04-28,Home Fragrance,62,45,0.0,45.0,2790.0,0.0,0,0,95.24
2023-04-28,Skincare Bundle,44,150,0.0,150.0,6600.0,0.0,0,0,95.24
2023-04-29,Eau de Parfum,64,120,0.0,120.0,7680.0,0.0,1,0,95.16
2023-04-29,Eau de Toilette,49,85,0.0,85.0,4165.0,0.0,1,0,95.16
2023-04-29,Home Fragrance,64,45,0.0,45.0,2880.0,0.0,1,0,95.16
2023-04-29,Skincare Bundle,95,150,0.0,150.0,14250.0,2500.0,1,0,95.16
2023-04-30,Eau de Parfum,28,120,0.1,108.0,3024.0,0.0,1,0,95.07
2023-04-30,Eau de Toilette,113,85,0.0,85.0,9605.0,2500.0,1,0,95.07
2023-04-30,Home Fragrance,98,45,0.0,45.0,4410.0,0.0,1,0,95.07
2023-04-30,Skincare Bundle,72,150,0.0,150.0,10800.0,1000.0,1,0,95.07
2023-05-01,Eau de Parfum,61,120,0.1,108.0,6588.0,0.0,0,0,94.98
2023-05-01,Eau de Toilette,67,85,0.0,85.0,5695.0,0.0,0,0,94.98
2023-05-01,Home Fragrance,33,45,0.0,45.0,1485.0,0.0,0,0,94.98
2023-05-01,Skincare Bundle,67,150,0.1,135.0,9045.0,0.0,0,0,94.98
2023-05-02,Eau de Parfum,92,120,0.0,120.0,11040.0,2500.0,0,0,94.9
2023-05-02,Eau de Toilette,111,85,0.0,85.0,9435.0,500.0,0,0,94.9
2023-05-02,Home Fragrance,39,45,0.0,45.0,1755.0,0.0,0,0,94.9
2023-05-02,Skincare Bundle,40,150,0.0,150.0,6000.0,500.0,0,0,94.9
2023-05-03,Eau de Parfum,47,120,0.0,120.0,5640.0,0.0,0,0,94.81
2023-05-03,Eau de Toilette,82,85,0.0,85.0,6970.0,2500.0,0,0,94.81
2023-05-03,Home Fragrance,51,45,0.0,45.0,2295.0,0.0,0,0,94.81
2023-05-03,Skincare Bundle,39,150,0.2,120.0,4680.0,0.0,0,0,94.81
2023-05-04,Eau de Parfum,45,120,0.0,120.0,5400.0,500.0,0,0,94.72
2023-05-04,Eau de Toilette,154,85,0.1,76.5,11781.0,500.0,0,0,94.72
2023-05-04,Home Fragrance,39,45,0.0,45.0,1755.0,0.0,0,0,94.72
2023-05-04,Skincare Bundle,46,150,0.0,150.0,6900.0,0.0,0,0,94.72
2023-05-05,Eau de Parfum,32,120,0.0,120.0,3840.0,0.0,0,0,94.64
2023-05-05,Eau de Toilette,52,85,0.3,59.5,3094.0,0.0,0,0,94.64
2023-05-05,Home Fragrance,68,45,0.0,45.0,3060.0,0.0,0,0,94.64
2023-05-05,Skincare Bundle,65,150,0.0,150.0,9750.0,2500.0,0,0,94.64
2023-05-06,Eau de Parfum,69,120,0.0,120.0,8280.0,0.0,1,0,94.56
2023-05-06,Eau de Toilette,78,85,0.3,59.5,4641.0,0.0,1,0,94.56
2023-05-06,Home Fragrance,81,45,0.0,45.0,3645.0,0.0,1,0,94.56
2023-05-06,Skincare Bundle,66,150,0.0,150.0,9900.0,500.0,1,0,94.56
2023-05-07,Eau de Parfum,97,120,0.0,120.0,11640.0,500.0,1,0,94.47
2023-05-07,Eau de Toilette,58,85,0.0,85.0,4930.0,0.0,1,0,94.47
2023-05-07,Home Fragrance,95,45,0.0,45.0,4275.0,1000.0,1,0,94.47
2023-05-07,Skincare Bundle,72,150,0.0,150.0,10800.0,0.0,1,0,94.47
2023-05-08,Eau de Parfum,125,120,0.0,120.0,15000.0,2500.0,0,0,94.39
2023-05-08,Eau de Toilette,133,85,0.0,85.0,11305.0,500.0,0,0,94.39
2023-05-08,Home Fragrance,53,45,0.0,45.0,2385.0,0.0,0,0,94.39
2023-05-08,Skincare Bundle,65,150,0.2,120.0,7800.0,0.0,0,0,94.39
2023-05-09,Eau de Parfum,52,120,0.0,120.0,6240.0,500.0,0,0,94.31
2023-05-09,Eau de Toilette,148,85,0.0,85.0,12580.0,2500.0,0,0,94.31
2023-05-09,Home Fragrance,39,45,0.3,31.5,1228.5,0.0,0,0,94.31
2023-05-09,Skincare Bundle,57,150,0.2,120.0,6840.0,0.0,0,0,94.31
2023-05-10,Eau de Parfum,37,120,0.0,120.0,4440.0,500.0,0,0,94.22
2023-05-10,Eau de Toilette,65,85,0.0,85.0,5525.0,500.0,0,0,94.22
2023-05-10,Home Fragrance,53,45,0.2,36.0,1908.0,0.0,0,0,94.22
2023-05-10,Skincare Bundle,65,150,0.0,150.0,9750.0,0.0,0,0,94.22
2023-05-11,Eau de Parfum,58,120,0.2,96.0,5568.0,0.0,0,0,94.14
2023-05-11,Eau de Toilette,23,85,0.1,76.5,1759.5,0.0,0,0,94.14
2023-05-11,Home Fragrance,56,45,0.0,45.0,2520.0,0.0,0,0,94.14
2023-05-11,Skincare Bundle,73,150,0.1,135.0,9855.0,0.0,0,0,94.14
2023-05-12,Eau de Parfum,54,120,0.0,120.0,6480.0,500.0,0,0,94.06
2023-05-12,Eau de Toilette,89,85,0.0,85.0,7565.0,1000.0,0,0,94.06
2023-05-12,Home Fragrance,45,45,0.0,45.0,2025.0,0.0,0,0,94.06
2023-05-12,Skincare Bundle,36,150,0.0,150.0,5400.0,0.0,0,0,94.06
2023-05-13,Eau de Parfum,65,120,0.2,96.0,6240.0,0.0,1,0,93.98
2023-05-13,Eau de Toilette,77,85,0.0,85.0,6545.0,0.0,1,0,93.98
2023-05-13,Home Fragrance,93,45,0.3,31.5,2929.5,0.0,1,0,93.98
2023-05-13,Skincare Bundle,80,150,0.0,150.0,12000.0,500.0,1,0,93.98
2023-05-14,Eau de Parfum,57,120,0.0,120.0,6840.0,0.0,1,0,93.9
2023-05-14,Eau de Toilette,114,85,0.0,85.0,9690.0,0.0,1,0,93.9
2023-05-14,Home Fragrance,61,45,0.1,40.5,2470.5,0.0,1,0,93.9
2023-05-14,Skincare Bundle,77,150,0.0,150.0,11550.0,0.0,1,0,93.9
2023-05-15,Eau de Parfum,57,120,0.1,108.0,6156.0,0.0,0,0,93.82
2023-05-15,Eau de Toilette,69,85,0.3,59.5,4105.5,500.0,0,0,93.82
2023-05-15,Home Fragrance,44,45,0.2,36.0,1584.0,0.0,0,0,93.82
2023-05-15,Skincare Bundle,48,150,0.0,150.0,7200.0,500.0,0,0,93.82
2023-05-16,Eau de Parfum,54,120,0.0,120.0,6480.0,0.0,0,0,93.75
2023-05-16,Eau de Toilette,68,85,0.0,85.0,5780.0,500.0,0,0,93.75
2023-05-16,Home Fragrance,59,45,0.2,36.0,2124.0,,0,0,93.75
2023-05-16,Skincare Bundle,43,150,0.0,150.0,6450.0,0.0,0,0,93.75
2023-05-17,Eau de Parfum,49,120,0.2,96.0,4704.0,,0,0,93.67
2023-05-17,Eau de Toilette,85,85,0.0,85.0,7225.0,0.0,0,0,93.67
2023-05-17,Home Fragrance,43,45,0.0,45.0,1935.0,0.0,0,0,93.67
2023-05-17,Skincare Bundle,50,150,0.0,150.0,7500.0,0.0,0,0,93.67
2023-05-18,Eau de Parfum,49,120,0.0,120.0,5880.0,0.0,0,0,93.59
2023-05-18,Eau de Toilette,105,85,0.0,85.0,8925.0,500.0,0,0,93.59
2023-05-18,Home Fragrance,32,45,0.0,45.0,1440.0,0.0,0,0,93.59
2023-05-18,Skincare Bundle,62,150,0.0,150.0,9300.0,0.0,0,0,93.59
2023-05-19,Eau de Parfum,43,120,0.0,120.0,5160.0,0.0,0,0,93.51
2023-05-19,Eau de Toilette,69,85,0.3,59.5,4105.5,1000.0,0,0,93.51
2023-05-19,Home Fragrance,50,45,0.0,45.0,2250.0,0.0,0,0,93.51
2023-05-19,Skincare Bundle,27,150,0.0,150.0,4050.0,1000.0,0,0,93.51
2023-05-20,Eau de Parfum,84,120,0.0,120.0,10080.0,1000.0,1,0,93.44
2023-05-20,Eau de Toilette,106,85,0.0,85.0,9010.0,0.0,1,0,93.44
2023-05-20,Home Fragrance,68,45,0.0,45.0,3060.0,0.0,1,0,93.44
2023-05-20,Skincare Bundle,46,150,0.0,150.0,6900.0,0.0,1,0,93.44
2023-05-21,Eau de Parfum,59,120,0.0,120.0,7080.0,1000.0,1,0,93.36
2023-05-21,Eau de Toilette,69,85,0.0,85.0,5865.0,0.0,1,0,93.36
2023-05-21,Home Fragrance,84,45,0.0,45.0,3780.0,0.0,1,0,93.36
2023-05-21,Skincare Bundle,103,150,0.0,150.0,15450.0,0.0,1,0,93.36
2023-05-22,Eau de Parfum,54,120,0.0,120.0,6480.0,0.0,0,0,93.29
2023-05-22,Eau de Toilette,106,85,0.1,76.5,8109.0,1000.0,0,0,93.29
2023-05-22,Home Fragrance,49,45,0.2,36.0,1764.0,0.0,0,0,93.29
2023-05-22,Skincare Bundle,29,150,0.0,150.0,4350.0,0.0,0,0,93.29
2023-05-23,Eau de Parfum,64,120,0.3,84.0,5376.0,0.0,0,0,93.22
2023-05-23,Eau de Toilette,34,85,0.0,85.0,2890.0,0.0,0,0,93.22
2023-05-23,Home Fragrance,31,45,0.0,45.0,1395.0,0.0,0,0,93.22
2023-05-23,Skincare Bundle,63,150,0.2,120.0,7560.0,0.0,0,0,93.22
2023-05-24,Eau de Parfum,52,120,0.1,108.0,5616.0,0.0,0,0,93.14
2023-05-24,Eau de Toilette,88,85,0.0,85.0,7480.0,0.0,0,0,93.14
2023-05-24,Home Fragrance,62,45,0.0,45.0,2790.0,0.0,0,0,93.14
2023-05-24,Skincare Bundle,66,150,0.0,150.0,9900.0,1000.0,0,0,93.14
2023-05-25,Eau de Parfum,72,120,0.0,120.0,8640.0,0.0,0,0,93.07
2023-05-25,Eau de Toilette,68,85,0.2,68.0,4624.0,0.0,0,0,93.07
2023-05-25,Home Fragrance,63,45,0.0,45.0,2835.0,0.0,0,0,93.07
2023-05-25,Skincare Bundle,43,150,0.0,150.0,6450.0,0.0,0,0,93.07
2023-05-26,Eau de Parfum,51,120,0.0,120.0,6120.0,0.0,0,0,93.0
2023-05-26,Eau de Toilette,79,85,0.0,85.0,6715.0,0.0,0,0,93.0
2023-05-26,Home Fragrance,41,45,0.0,45.0,1845.0,500.0,0,0,93.0
2023-05-26,Skincare Bundle,38,150,0.0,150.0,5700.0,0.0,0,0,93.0
2023-05-27,Eau de Parfum,112,120,0.0,120.0,13440.0,1000.0,1,0,92.93
2023-05-27,Eau de Toilette,76,85,0.0,85.0,6460.0,500.0,1,0,92.93
2023-05-27,Home Fragrance,43,45,0.1,40.5,1741.5,0.0,1,0,92.93
2023-05-27,Skincare Bundle,110,150,0.3,105.0,11550.0,0.0,1,0,92.93
2023-05-28,Eau de Parfum,45,120,0.0,120.0,5400.0,0.0,1,0,92.86
2023-05-28,Eau de Toilette,55,85,0.1,76.5,4207.5,500.0,1,0,92.86
2023-05-28,Home Fragrance,66,45,0.0,45.0,2970.0,500.0,1,0,92.86
2023-05-28,Skincare Bundle,81,150,0.0,150.0,12150.0,0.0,1,0,92.86
2023-05-29,Eau de Parfum,80,120,0.1,108.0,8640.0,0.0,0,0,92.79
2023-05-29,Eau de Toilette,61,85,0.0,85.0,5185.0,500.0,0,0,92.79
2023-05-29,Home Fragrance,56,45,0.0,45.0,2520.0,500.0,0,0,92.79
2023-05-29,Skincare Bundle,46,150,0.2,120.0,5520.0,0.0,0,0,92.79
2023-05-30,Eau de Parfum,77,120,0.0,120.0,9240.0,0.0,0,0,92.72
2023-05-30,Eau de Toilette,78,85,0.2,68.0,5304.0,0.0,0,0,92.72
2023-05-30,Home Fragrance,30,45,0.0,45.0,1350.0,500.0,0,0,92.72
2023-05-30,Skincare Bundle,17,150,0.0,150.0,2550.0,0.0,0,0,92.72
2023-05-31,Eau de Parfum,40,120,0.0,120.0,4800.0,0.0,0,0,92.65
2023-05-31,Eau de Toilette,65,85,0.1,76.5,4972.5,0.0,0,0,92.65
2023-05-31,Home Fragrance,27,45,0.0,45.0,1215.0,0.0,0,0,92.65
2023-05-31,Skincare Bundle,26,150,0.3,105.0,2730.0,1000.0,0,0,92.65
2023-06-01,Eau de Parfum,45,120,0.0,120.0,5400.0,500.0,0,0,92.58
2023-06-01,Eau de Toilette,108,85,0.3,59.5,6426.0,0.0,0,0,92.58
2023-06-01,Home Fragrance,64,45,0.0,45.0,2880.0,0.0,0,0,92.58
2023-06-01,Skincare Bundle,48,150,0.3,105.0,5040.0,0.0,0,0,92.58
2023-06-02,Eau de Parfum,67,120,0.0,120.0,8040.0,0.0,0,0,92.52
2023-06-02,Eau de Toilette,52,85,0.1,76.5,3978.0,0.0,0,0,92.52
2023-06-02,Home Fragrance,36,45,0.0,45.0,1620.0,500.0,0,0,92.52
2023-06-02,Skincare Bundle,59,150,0.1,135.0,7965.0,2500.0,0,0,92.52
2023-06-03,Eau de Parfum,66,120,0.0,120.0,7920.0,0.0,1,0,92.45
2023-06-03,Eau de Toilette,111,85,0.2,68.0,7548.0,2500.0,1,0,92.45
2023-06-03,Home Fragrance,82,45,0.0,45.0,3690.0,0.0,1,0,92.45
2023-06-03,Skincare Bundle,83,150,0.0,150.0,12450.0,0.0,1,0,92.45
2023-06-04,Eau de Parfum,38,120,0.0,120.0,4560.0,0.0,1,0,92.38
2023-06-04,Eau de Toilette,86,85,0.0,85.0,7310.0,0.0,1,0,92.38
